Latitude,Longitude,2 metre dewpoint temperature
45.02000000000029,13.959999999999797,23.488916015625023
45.02000000000029,13.979999999999794,22.661981201171898
45.02000000000029,13.999999999999794,22.661981201171898
45.02000000000029,14.019999999999794,23.007684326171898
45.02000000000029,14.039999999999791,23.007684326171898
45.02000000000029,14.059999999999793,22.617547607421898
45.02000000000029,14.079999999999792,22.598504638671898
45.02000000000029,14.099999999999792,21.467645263671898
45.02000000000029,14.119999999999791,21.619500732421898
45.02000000000029,14.139999999999793,21.903192138671898
45.02000000000029,14.15999999999979,24.294580078125023
45.02000000000029,14.17999999999979,24.294580078125023
45.02000000000029,14.19999999999979,24.891046142578148
45.02000000000029,14.21999999999979,24.869073486328148
45.02000000000029,14.239999999999789,24.735284423828148
45.02000000000029,14.259999999999788,24.589776611328148
45.02000000000029,14.279999999999788,24.368951416015648
45.02000000000029,14.299999999999788,24.494439697265648
45.02000000000029,14.319999999999787,24.061822509765648
45.02000000000029,14.339999999999788,24.075219726562523
45.02000000000029,14.359999999999786,22.798699951171898
45.02000000000029,14.379999999999786,22.203485107421898
45.02000000000029,14.399999999999784,23.031274414062523
45.02000000000029,14.419999999999783,23.5129333496094
45.02000000000029,14.439999999999785,23.846002197265648
45.02000000000029,14.459999999999784,22.935662841796898
45.02000000000029,14.479999999999784,23.241510009765648
45.02000000000029,14.499999999999783,22.538110351562523
45.02000000000029,14.519999999999785,23.108758544921898
45.02000000000029,14.539999999999782,23.010614013671898
45.02000000000029,14.559999999999782,23.576470947265648
45.02000000000029,14.579999999999782,23.260278320312523
45.02000000000029,14.59999999999978,23.319848632812523
45.02000000000029,14.61999999999978,22.324670410156276
45.02000000000029,14.63999999999978,22.324670410156276
45.02000000000029,14.65999999999978,20.759820556640648
45.02000000000029,14.67999999999978,20.759820556640648
45.02000000000029,14.69999999999978,20.783654785156276
45.02000000000029,14.71999999999978,20.668511962890648
45.02000000000029,14.739999999999778,20.431695556640648
45.02000000000029,14.759999999999778,23.037561035156276
45.02000000000029,14.779999999999776,23.447808837890648
45.02000000000029,14.799999999999775,23.695428466796898
45.02000000000029,14.819999999999776,23.482537841796898
45.02000000000029,14.839999999999776,23.741326904296898
45.02000000000029,14.859999999999776,23.741326904296898
45.02000000000029,14.879999999999775,21.127954101562523
45.02000000000029,14.899999999999777,21.127954101562523
45.02000000000029,14.919999999999774,19.025537109375023
45.02000000000029,14.939999999999774,19.025537109375023
45.02000000000029,14.959999999999772,18.066766357421898
45.02000000000029,14.979999999999771,17.724969482421898
45.02000000000029,14.999999999999773,17.585321044921898
45.02000000000029,15.019999999999772,17.537713623046898
45.02000000000029,15.039999999999772,17.537713623046898
45.02000000000029,15.059999999999771,17.194573974609398
45.02000000000029,15.079999999999773,17.194573974609398
45.02000000000029,15.09999999999977,17.609399414062523
45.02000000000029,15.11999999999977,17.609399414062523
45.02000000000029,15.13999999999977,17.341333007812523
45.02000000000029,15.15999999999977,17.341333007812523
45.02000000000029,15.179999999999769,17.879418945312523
45.02000000000029,15.199999999999768,17.879418945312523
45.02000000000029,15.219999999999768,18.755883789062523
45.02000000000029,15.239999999999768,20.279809570312523
45.02000000000029,15.259999999999769,20.279809570312523
45.02000000000029,15.279999999999768,19.312524414062523
45.02000000000029,15.299999999999766,19.312524414062523
45.02000000000029,15.319999999999766,16.701196289062523
45.02000000000029,15.339999999999764,16.701196289062523
45.02000000000029,15.359999999999763,15.172235107421898
45.02000000000029,15.379999999999765,15.172235107421898
45.02000000000029,15.399999999999764,15.941857910156273
45.02000000000029,15.419999999999764,16.626519775390648
45.02000000000029,15.439999999999763,17.692926025390648
45.02000000000029,15.459999999999765,18.179162597656276
45.02000000000029,15.479999999999762,18.544396972656276
45.02000000000029,15.499999999999762,16.534631347656273
45.02000000000029,15.519999999999762,17.829553222656273
45.02000000000029,15.53999999999976,20.389123535156276
45.02000000000029,15.55999999999976,20.389123535156276
45.02000000000029,15.57999999999976,20.278771972656276
45.02000000000029,15.59999999999976,19.769006347656276
45.02000000000029,15.61999999999976,19.447778320312523
45.02000000000029,15.63999999999976,19.546411132812523
45.02000000000029,15.65999999999976,20.069848632812523
45.02000000000029,15.679999999999758,20.336938476562523
45.02000000000029,15.699999999999758,20.585412597656276
45.02000000000029,15.719999999999756,20.229516601562523
45.02000000000029,15.739999999999757,19.995568847656276
45.02000000000029,15.759999999999756,20.412561035156276
45.02000000000029,15.779999999999756,19.853967285156276
45.02000000000029,15.799999999999756,19.124536132812523
45.02000000000029,15.819999999999755,18.946313476562523
45.02000000000029,15.839999999999756,19.454614257812523
45.02000000000029,15.859999999999754,19.760278320312523
45.02000000000029,15.879999999999754,19.687524414062523
45.02000000000029,15.899999999999752,19.687524414062523
45.02000000000029,15.919999999999751,19.401879882812523
45.02000000000029,15.939999999999753,18.836938476562523
45.02000000000029,15.959999999999752,18.507867431640648
45.02000000000029,15.979999999999752,18.507867431640648
45.02000000000029,15.999999999999751,18.901422119140648
45.02000000000029,16.01999999999975,18.627984619140648
45.02000000000029,16.03999999999975,18.764703369140648
45.02000000000029,16.05999999999975,20.309106445312523
45.02000000000029,16.07999999999975,20.309106445312523
45.02000000000029,16.09999999999975,19.551293945312523
45.02000000000029,16.11999999999975,19.551293945312523
45.02000000000029,16.13999999999975,19.096154785156276
45.02000000000029,16.159999999999748,19.096154785156276
45.02000000000029,16.179999999999747,19.931115722656276
45.02000000000029,16.199999999999747,19.931115722656276
45.02000000000029,16.219999999999747,20.046411132812523
45.02000000000029,16.239999999999746,20.046411132812523
45.02000000000029,16.259999999999746,20.278771972656276
45.02000000000029,16.279999999999745,20.254907226562523
45.02000000000029,16.299999999999745,20.254907226562523
45.02000000000029,16.319999999999744,20.698602294921898
45.02000000000029,16.339999999999744,20.204614257812523
45.02000000000029,16.359999999999744,20.914575195312523
45.02000000000029,16.379999999999743,20.914575195312523
45.02000000000029,16.399999999999743,20.499536132812523
45.02000000000029,16.419999999999742,20.394067382812523
45.02000000000029,16.439999999999742,20.012719726562523
45.02000000000029,16.45999999999974,20.259301757812523
45.02000000000029,16.47999999999974,19.327600097656276
45.02000000000029,16.49999999999974,19.521020507812523
45.02000000000029,16.51999999999974,19.521020507812523
45.02000000000029,16.53999999999974,19.554162597656276
45.02000000000029,16.55999999999974,19.554162597656276
45.02000000000029,16.57999999999974,19.395532226562523
45.02000000000029,16.59999999999974,19.591333007812523
45.02000000000029,16.619999999999738,19.391625976562523
45.02000000000029,16.639999999999738,19.381311035156276
45.02000000000029,16.659999999999737,19.209436035156276
45.02000000000029,16.679999999999737,20.477990722656276
45.02000000000029,16.699999999999736,19.766137695312523
45.02000000000029,16.719999999999736,19.766137695312523
45.02000000000029,16.739999999999736,19.937524414062523
45.02000000000029,16.759999999999735,18.778771972656276
45.02000000000029,16.779999999999735,18.842248535156276
45.02000000000029,16.799999999999734,17.850061035156273
45.04000000000029,12.979999999999816,25.570825195312523
45.04000000000029,12.999999999999815,25.503442382812523
45.04000000000029,13.019999999999817,25.503442382812523
45.04000000000029,13.039999999999814,25.311547851562523
45.04000000000029,13.059999999999814,25.454125976562523
45.04000000000029,13.079999999999814,25.257836914062523
45.04000000000029,13.099999999999811,25.257836914062523
45.04000000000029,13.119999999999813,24.934106445312523
45.04000000000029,13.139999999999812,24.934106445312523
45.04000000000029,13.159999999999812,24.848931884765648
45.04000000000029,13.179999999999811,24.848931884765648
45.04000000000029,13.199999999999813,24.910272216796898
45.04000000000029,13.21999999999981,24.978631591796898
45.04000000000029,13.23999999999981,24.978631591796898
45.04000000000029,13.25999999999981,24.931756591796898
45.04000000000029,13.27999999999981,24.931756591796898
45.04000000000029,13.299999999999809,25.082574462890648
45.04000000000029,13.319999999999808,24.981500244140648
45.04000000000029,13.339999999999808,24.999078369140648
45.04000000000029,13.359999999999808,24.999078369140648
45.04000000000029,13.379999999999807,25.090295410156276
45.04000000000029,13.399999999999809,25.090295410156276
45.04000000000029,13.419999999999806,25.101037597656276
45.04000000000029,13.439999999999806,25.301782226562523
45.04000000000029,13.459999999999804,25.291528320312523
45.04000000000029,13.479999999999803,25.153833007812523
45.04000000000029,13.499999999999805,25.153833007812523
45.04000000000029,13.519999999999804,25.033715820312523
45.04000000000029,13.539999999999804,25.033715820312523
45.04000000000029,13.559999999999803,24.813500976562523
45.04000000000029,13.579999999999805,24.813500976562523
45.04000000000029,13.599999999999802,24.761254882812523
45.04000000000029,13.619999999999802,24.761254882812523
45.04000000000029,13.639999999999802,24.670281982421898
45.04000000000029,13.6599999999998,24.288110351562523
45.04000000000029,13.6799999999998,23.309106445312523
45.04000000000029,13.6999999999998,23.286157226562523
45.04000000000029,13.7199999999998,22.291528320312523
45.04000000000029,13.7399999999998,22.345239257812523
45.04000000000029,13.7599999999998,21.937036132812523
45.04000000000029,13.7799999999998,22.650415039062523
45.04000000000029,13.799999999999798,22.395532226562523
45.04000000000029,13.819999999999798,21.892114257812523
45.04000000000029,13.839999999999796,22.010125732421898
45.04000000000029,13.859999999999795,23.098016357421898
45.04000000000029,13.879999999999797,23.212762451171898
45.04000000000029,13.899999999999796,22.514031982421898
45.04000000000029,13.919999999999796,22.287957763671898
45.04000000000029,13.939999999999795,22.973291015625023
45.04000000000029,13.959999999999797,23.698388671875023
45.04000000000029,13.979999999999794,22.853662109375023
45.04000000000029,13.999999999999794,22.661981201171898
45.04000000000029,14.019999999999794,22.849969482421898
45.04000000000029,14.039999999999791,22.225946044921898
45.04000000000029,14.059999999999793,21.779809570312523
45.04000000000029,14.079999999999792,21.148370361328148
45.04000000000029,14.099999999999792,21.318872070312523
45.04000000000029,14.119999999999791,22.017449951171898
45.04000000000029,14.139999999999793,22.773858642578148
45.04000000000029,14.15999999999979,24.589776611328148
45.04000000000029,14.17999999999979,24.653436279296898
45.04000000000029,14.19999999999979,24.795343017578148
45.04000000000029,14.21999999999979,24.869073486328148
45.04000000000029,14.239999999999789,24.735284423828148
45.04000000000029,14.259999999999788,24.744927978515648
45.04000000000029,14.279999999999788,24.440240478515648
45.04000000000029,14.299999999999788,23.910455322265648
45.04000000000029,14.319999999999787,24.460961914062523
45.04000000000029,14.339999999999788,22.997186279296898
45.04000000000029,14.359999999999786,23.636102294921898
45.04000000000029,14.379999999999786,23.662225341796898
45.04000000000029,14.399999999999784,24.096978759765648
45.04000000000029,14.419999999999783,24.130181884765648
45.04000000000029,14.439999999999785,24.130181884765648
45.04000000000029,14.459999999999784,22.935662841796898
45.04000000000029,14.479999999999784,22.935662841796898
45.04000000000029,14.499999999999783,22.030419921875023
45.04000000000029,14.519999999999785,22.030419921875023
45.04000000000029,14.539999999999782,22.154321289062523
45.04000000000029,14.559999999999782,22.154321289062523
45.04000000000029,14.579999999999782,22.500024414062523
45.04000000000029,14.59999999999978,22.326196289062523
45.04000000000029,14.61999999999978,22.326196289062523
45.04000000000029,14.63999999999978,21.525842285156276
45.04000000000029,14.65999999999978,21.525842285156276
45.04000000000029,14.67999999999978,21.061975097656276
45.04000000000029,14.69999999999978,21.061975097656276
45.04000000000029,14.71999999999978,21.354943847656276
45.04000000000029,14.739999999999778,21.354943847656276
45.04000000000029,14.759999999999778,23.793511962890648
45.04000000000029,14.779999999999776,23.793511962890648
45.04000000000029,14.799999999999775,23.2988220214844
45.04000000000029,14.819999999999776,23.2988220214844
45.04000000000029,14.839999999999776,23.107934570312523
45.04000000000029,14.859999999999776,22.251428222656276
45.04000000000029,14.879999999999775,22.251428222656276
45.04000000000029,14.899999999999777,19.297723388671898
45.04000000000029,14.919999999999774,19.297723388671898
45.04000000000029,14.939999999999774,17.582391357421898
45.04000000000029,14.959999999999772,17.582391357421898
45.04000000000029,14.979999999999771,16.994012451171898
45.04000000000029,14.999999999999773,16.994012451171898
45.04000000000029,15.019999999999772,16.753533935546898
45.04000000000029,15.039999999999772,17.167596435546898
45.04000000000029,15.059999999999771,16.838128662109398
45.04000000000029,15.079999999999773,17.252191162109398
45.04000000000029,15.09999999999977,17.495141601562523
45.04000000000029,15.11999999999977,16.831506347656273
45.04000000000029,15.13999999999977,16.831506347656273
45.04000000000029,15.15999999999977,17.044946289062523
45.04000000000029,15.179999999999769,17.044946289062523
45.04000000000029,15.199999999999768,17.201684570312523
45.04000000000029,15.219999999999768,18.117700195312523
45.04000000000029,15.239999999999768,19.252465820312523
45.04000000000029,15.259999999999769,20.370141601562523
45.04000000000029,15.279999999999768,18.624047851562523
45.04000000000029,15.299999999999766,17.361840820312523
45.04000000000029,15.319999999999766,16.068383789062523
45.04000000000029,15.339999999999764,16.701196289062523
45.04000000000029,15.359999999999763,16.431665039062523
45.04000000000029,15.379999999999765,18.481500244140648
45.04000000000029,15.399999999999764,17.045953369140648
45.04000000000029,15.419999999999764,19.638146972656276
45.04000000000029,15.439999999999763,16.342340087890648
45.04000000000029,15.459999999999765,17.393029785156273
45.04000000000029,15.479999999999762,17.566857910156273
45.04000000000029,15.499999999999762,17.614709472656273
45.04000000000029,15.519999999999762,17.829553222656273
45.04000000000029,15.53999999999976,19.649865722656276
45.04000000000029,15.55999999999976,19.649865722656276
45.04000000000029,15.57999999999976,18.192437744140648
45.04000000000029,15.59999999999976,18.192437744140648
45.04000000000029,15.61999999999976,19.563012695312523
45.04000000000029,15.63999999999976,20.630395507812523
45.04000000000029,15.65999999999976,20.249536132812523
45.04000000000029,15.679999999999758,20.553247070312523
45.04000000000029,15.699999999999758,20.553247070312523
45.04000000000029,15.719999999999756,19.565942382812523
45.04000000000029,15.739999999999757,19.565942382812523
45.04000000000029,15.759999999999756,20.412561035156276
45.04000000000029,15.779999999999756,19.874475097656276
45.04000000000029,15.799999999999756,18.636743164062523
45.04000000000029,15.819999999999755,18.636743164062523
45.04000000000029,15.839999999999756,18.712426757812523
45.04000000000029,15.859999999999754,18.712426757812523
45.04000000000029,15.879999999999754,18.829125976562523
45.04000000000029,15.899999999999752,18.403833007812523
45.04000000000029,15.919999999999751,18.403833007812523
45.04000000000029,15.939999999999753,18.430230712890648
45.04000000000029,15.959999999999752,18.430230712890648
45.04000000000029,15.979999999999752,20.047906494140648
45.04000000000029,15.999999999999751,20.047906494140648
45.04000000000029,16.01999999999975,18.733941650390648
45.04000000000029,16.03999999999975,18.733941650390648
45.04000000000029,16.05999999999975,19.011285400390648
45.04000000000029,16.07999999999975,19.547326660156276
45.04000000000029,16.09999999999975,19.227014160156276
45.04000000000029,16.11999999999975,19.289514160156276
45.04000000000029,16.13999999999975,18.996545410156276
45.04000000000029,16.159999999999748,19.276818847656276
45.04000000000029,16.179999999999747,18.804162597656276
45.04000000000029,16.199999999999747,19.269006347656276
45.04000000000029,16.219999999999747,19.269006347656276
45.04000000000029,16.239999999999746,20.440454101562523
45.04000000000029,16.259999999999746,20.406762695312523
45.04000000000029,16.279999999999745,20.376489257812523
45.04000000000029,16.299999999999745,20.477014160156276
45.04000000000029,16.319999999999744,19.849633789062523
45.04000000000029,16.339999999999744,20.204614257812523
45.04000000000029,16.359999999999744,20.163110351562523
45.04000000000029,16.379999999999743,20.641625976562523
45.04000000000029,16.399999999999743,20.254418945312523
45.04000000000029,16.419999999999742,19.831567382812523
45.04000000000029,16.439999999999742,19.611779785156276
45.04000000000029,16.45999999999974,19.091119384765648
45.04000000000029,16.47999999999974,19.337213134765648
45.04000000000029,16.49999999999974,19.164086914062523
45.04000000000029,16.51999999999974,19.634301757812523
45.04000000000029,16.53999999999974,19.320764160156276
45.04000000000029,16.55999999999974,19.320764160156276
45.04000000000029,16.57999999999974,18.845727539062523
45.04000000000029,16.59999999999974,18.845727539062523
45.04000000000029,16.619999999999738,18.549829101562523
45.04000000000029,16.639999999999738,18.096246337890648
45.04000000000029,16.659999999999737,18.683068847656276
45.04000000000029,16.679999999999737,18.793969726562523
45.04000000000029,16.699999999999736,18.793969726562523
45.04000000000029,16.719999999999736,19.578149414062523
45.04000000000029,16.739999999999736,19.578149414062523
45.04000000000029,16.759999999999735,18.778771972656276
45.04000000000029,16.779999999999735,18.358850097656276
45.04000000000029,16.799999999999734,18.630334472656276
45.06000000000029,12.979999999999816,25.677758789062523
45.06000000000029,12.999999999999815,25.683618164062523
45.06000000000029,13.019999999999817,25.617211914062523
45.06000000000029,13.039999999999814,25.612817382812523
45.06000000000029,13.059999999999814,25.439965820312523
45.06000000000029,13.079999999999814,25.439965820312523
45.06000000000029,13.099999999999811,25.191430664062523
45.06000000000029,13.119999999999813,25.329614257812523
45.06000000000029,13.139999999999812,24.907739257812523
45.06000000000029,13.159999999999812,24.907739257812523
45.06000000000029,13.179999999999811,24.968865966796898
45.06000000000029,13.199999999999813,24.983514404296898
45.06000000000029,13.21999999999981,24.976678466796898
45.06000000000029,13.23999999999981,24.959100341796898
45.06000000000029,13.25999999999981,24.882928466796898
45.06000000000029,13.27999999999981,25.121636962890648
45.06000000000029,13.299999999999809,25.106988525390648
45.06000000000029,13.319999999999808,24.981500244140648
45.06000000000029,13.339999999999808,24.999078369140648
45.06000000000029,13.359999999999808,25.114709472656276
45.06000000000029,13.379999999999807,25.114709472656276
45.06000000000029,13.399999999999809,25.107446289062523
45.06000000000029,13.419999999999806,25.350122070312523
45.06000000000029,13.439999999999806,25.251489257812523
45.06000000000029,13.459999999999804,25.185571289062523
45.06000000000029,13.479999999999803,25.052758789062523
45.06000000000029,13.499999999999805,25.018090820312523
45.06000000000029,13.519999999999804,25.052270507812523
45.06000000000029,13.539999999999804,25.004418945312523
45.06000000000029,13.559999999999803,24.847192382812523
45.06000000000029,13.579999999999805,24.813500976562523
45.06000000000029,13.599999999999802,24.698266601562523
45.06000000000029,13.619999999999802,24.030786132812523
45.06000000000029,13.639999999999802,23.744165039062523
45.06000000000029,13.6599999999998,22.570825195312523
45.06000000000029,13.6799999999998,22.767602539062523
45.06000000000029,13.6999999999998,21.876489257812523
45.06000000000029,13.7199999999998,21.814965820312523
45.06000000000029,13.7399999999998,21.787561035156276
45.06000000000029,13.7599999999998,21.822717285156276
45.06000000000029,13.7799999999998,22.434594726562523
45.06000000000029,13.799999999999798,22.434594726562523
45.06000000000029,13.819999999999798,21.892114257812523
45.06000000000029,13.839999999999796,21.892114257812523
45.06000000000029,13.859999999999795,22.875848388671898
45.06000000000029,13.879999999999797,22.875848388671898
45.06000000000029,13.899999999999796,22.035516357421898
45.06000000000029,13.919999999999796,22.333642578125023
45.06000000000029,13.939999999999795,23.460107421875023
45.06000000000029,13.959999999999797,22.858056640625023
45.06000000000029,13.979999999999794,22.211938476562523
45.06000000000029,13.999999999999794,22.207055664062523
45.06000000000029,14.019999999999794,22.207055664062523
45.06000000000029,14.039999999999791,22.225946044921898
45.06000000000029,14.059999999999793,22.225946044921898
45.06000000000029,14.079999999999792,21.458520507812523
45.06000000000029,14.099999999999792,21.458520507812523
45.06000000000029,14.119999999999791,22.946221923828148
45.06000000000029,14.139999999999793,22.946221923828148
45.06000000000029,14.15999999999979,24.694268798828148
45.06000000000029,14.17999999999979,24.682061767578148
45.06000000000029,14.19999999999979,24.750909423828148
45.06000000000029,14.21999999999979,24.817987060546898
45.06000000000029,14.239999999999789,24.817987060546898
45.06000000000029,14.259999999999788,24.457330322265648
45.06000000000029,14.279999999999788,24.457330322265648
45.06000000000029,14.299999999999788,23.910455322265648
45.06000000000029,14.319999999999787,22.341119384765648
45.06000000000029,14.339999999999788,23.570336914062523
45.06000000000029,14.359999999999786,23.570336914062523
45.06000000000029,14.379999999999786,24.407342529296898
45.06000000000029,14.399999999999784,24.407342529296898
45.06000000000029,14.419999999999783,23.7907653808594
45.06000000000029,14.439999999999785,23.242211914062523
45.06000000000029,14.459999999999784,22.166040039062523
45.06000000000029,14.479999999999784,22.113916015625023
45.06000000000029,14.499999999999783,22.113916015625023
45.06000000000029,14.519999999999785,21.961083984375023
45.06000000000029,14.539999999999782,21.365258789062523
45.06000000000029,14.559999999999782,21.717797851562523
45.06000000000029,14.579999999999782,21.717797851562523
45.06000000000029,14.59999999999978,21.784692382812523
45.06000000000029,14.61999999999978,22.081079101562523
45.06000000000029,14.63999999999978,21.836450195312523
45.06000000000029,14.65999999999978,21.662561035156276
45.06000000000029,14.67999999999978,21.527795410156276
45.06000000000029,14.69999999999978,21.129357910156276
45.06000000000029,14.71999999999978,21.941430664062523
45.06000000000029,14.739999999999778,24.852471923828148
45.06000000000029,14.759999999999778,23.603448486328148
45.06000000000029,14.779999999999776,23.629022216796898
45.06000000000029,14.799999999999775,23.629022216796898
45.06000000000029,14.819999999999776,23.669976806640648
45.06000000000029,14.839999999999776,23.331597900390648
45.06000000000029,14.859999999999776,22.473107910156276
45.06000000000029,14.879999999999775,20.792016601562523
45.06000000000029,14.899999999999777,19.138543701171898
45.06000000000029,14.919999999999774,18.854852294921898
45.06000000000029,14.939999999999774,18.021356201171898
45.06000000000029,14.959999999999772,17.582391357421898
45.06000000000029,14.979999999999771,16.525750732421898
45.06000000000029,14.999999999999773,16.311395263671898
45.06000000000029,15.019999999999772,16.719873046875023
45.06000000000029,15.039999999999772,16.480828857421898
45.06000000000029,15.059999999999771,17.810998535156273
45.06000000000029,15.079999999999773,17.569787597656273
45.06000000000029,15.09999999999977,17.555688476562523
45.06000000000029,15.11999999999977,17.533227539062523
45.06000000000029,15.13999999999977,17.202600097656273
45.06000000000029,15.15999999999977,17.010217285156273
45.06000000000029,15.179999999999769,17.010217285156273
45.06000000000029,15.199999999999768,17.130883789062523
45.06000000000029,15.219999999999768,17.130883789062523
45.06000000000029,15.239999999999768,16.845727539062523
45.06000000000029,15.259999999999769,16.976586914062523
45.06000000000029,15.279999999999768,17.251977539062523
45.06000000000029,15.299999999999766,16.481469726562523
45.06000000000029,15.319999999999766,16.019067382812523
45.06000000000029,15.339999999999764,16.216821289062523
45.06000000000029,15.359999999999763,16.216821289062523
45.06000000000029,15.379999999999765,18.481500244140648
45.06000000000029,15.399999999999764,18.481500244140648
45.06000000000029,15.419999999999764,20.950646972656276
45.06000000000029,15.439999999999763,20.950646972656276
45.06000000000029,15.459999999999765,19.134240722656276
45.06000000000029,15.479999999999762,19.134240722656276
45.06000000000029,15.499999999999762,18.809045410156276
45.06000000000029,15.519999999999762,19.517053222656276
45.06000000000029,15.53999999999976,19.517053222656276
45.06000000000029,15.55999999999976,18.962365722656276
45.06000000000029,15.57999999999976,18.962365722656276
45.06000000000029,15.59999999999976,19.294458007812523
45.06000000000029,15.61999999999976,20.341821289062523
45.06000000000029,15.63999999999976,20.616235351562523
45.06000000000029,15.65999999999976,20.616235351562523
45.06000000000029,15.679999999999758,21.344110107421898
45.06000000000029,15.699999999999758,19.609399414062523
45.06000000000029,15.719999999999756,19.959436035156276
45.06000000000029,15.739999999999757,20.331689453125023
45.06000000000029,15.759999999999756,20.092248535156276
45.06000000000029,15.779999999999756,19.050805664062523
45.06000000000029,15.799999999999756,19.050805664062523
45.06000000000029,15.819999999999755,17.495629882812523
45.06000000000029,15.839999999999756,17.495629882812523
45.06000000000029,15.859999999999754,17.438012695312523
45.06000000000029,15.879999999999754,17.845239257812523
45.06000000000029,15.899999999999752,18.498071289062523
45.06000000000029,15.919999999999751,18.355004882812523
45.06000000000029,15.939999999999753,19.736383056640648
45.06000000000029,15.959999999999752,19.814508056640648
45.06000000000029,15.979999999999752,20.266656494140648
45.06000000000029,15.999999999999751,20.047906494140648
45.06000000000029,16.01999999999975,18.854547119140648
45.06000000000029,16.03999999999975,18.565484619140648
45.06000000000029,16.05999999999975,18.659631347656276
45.06000000000029,16.07999999999975,18.521936035156276
45.06000000000029,16.09999999999975,18.739709472656276
45.06000000000029,16.11999999999975,17.658654785156273
45.06000000000029,16.13999999999975,19.086389160156276
45.06000000000029,16.159999999999748,17.839868164062523
45.06000000000029,16.179999999999747,18.804162597656276
45.06000000000029,16.199999999999747,17.879357910156273
45.06000000000029,16.219999999999747,17.879357910156273
45.06000000000029,16.239999999999746,20.478051757812523
45.06000000000029,16.259999999999746,20.478051757812523
45.06000000000029,16.279999999999745,20.587915039062523
45.06000000000029,16.299999999999745,20.102563476562523
45.06000000000029,16.319999999999744,20.176782226562523
45.06000000000029,16.339999999999744,20.782739257812523
45.06000000000029,16.359999999999744,20.782739257812523
45.06000000000029,16.379999999999743,20.180200195312523
45.06000000000029,16.399999999999743,20.180200195312523
45.06000000000029,16.419999999999742,20.272027587890648
45.06000000000029,16.439999999999742,20.272027587890648
45.06000000000029,16.45999999999974,19.112359619140648
45.06000000000029,16.47999999999974,19.112359619140648
45.06000000000029,16.49999999999974,19.145074462890648
45.06000000000029,16.51999999999974,19.145074462890648
45.06000000000029,16.53999999999974,19.000543212890648
45.06000000000029,16.55999999999974,18.654595947265648
45.06000000000029,16.57999999999974,18.654595947265648
45.06000000000029,16.59999999999974,18.699273681640648
45.06000000000029,16.619999999999738,18.338891601562523
45.06000000000029,16.639999999999738,17.873559570312523
45.06000000000029,16.659999999999737,17.873559570312523
45.06000000000029,16.679999999999737,18.944787597656276
45.06000000000029,16.699999999999736,19.106896972656276
45.06000000000029,16.719999999999736,19.128381347656276
45.06000000000029,16.739999999999736,18.818872070312523
45.06000000000029,16.759999999999735,17.837915039062523
45.06000000000029,16.779999999999735,18.358850097656276
45.06000000000029,16.799999999999734,18.527886962890648
45.0800000000003,12.979999999999816,25.845239257812523
45.0800000000003,12.999999999999815,25.794946289062523
45.0800000000003,13.019999999999817,25.815942382812523
45.0800000000003,13.039999999999814,25.726098632812523
45.0800000000003,13.059999999999814,25.721704101562523
